Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
motor,Vilket märke var först med aktiv aerodynamik?,McLaren,Ferrari,Lamborghini,Bugatti
motor,Vad heter aktiva aerodynamiska element?,Active Aero,Dynamic Aerodynamics,Adaptive Wings,Smart Aero
motor,Vilket märke har DRS-teknik från F1?,McLaren,Ferrari,Mercedes,BMW
motor,Vad står DRS för?,Drag Reduction System,Dynamic Racing System,Drive Reduction System,Downforce Reduction System
motor,Vilket märke introducerade första kolfiberkarossen?,McLaren,Ferrari,Lamborghini,Bugatti
motor,Vad heter McLarens kolfiberteknologi?,MonoCell,Carbon Tub,Monocoque,Carbon Cell
motor,Vilket märke var först med titan-avgassystem?,McLaren,Ferrari,Lamborghini,Akrapovič
motor,Vad väger en McLaren P1?,1395 kg,1200 kg,1500 kg,1600 kg
motor,Vilket märke tillverkar One:1?,Koenigsegg,Bugatti,McLaren,Pagani
motor,Vad betyder One:1 förhållandet?,1 hp per kg,1:1 power-to-weight,1000 hp / 1000 kg,Alla ovan
motor,Vilket märke tillverkar Chiron?,Bugatti,Koenigsegg,McLaren,Pagani
motor,Vad är toppfarten för Bugatti Chiron?,420 km/h,450 km/h,400 km/h,480 km/h
motor,Vilket märke har rekordet för snabbaste produktionsbil?,Koenigsegg,Bugatti,McLaren,Hennessey
motor,Vad heter Koenigseggs snabbaste bil?,Jesko Absolut,Agera RS,Regera,Gemera
motor,Vilket märke tillverkar Huayra?,Pagani,Koenigsegg,McLaren,Ferrari
motor,Vad heter Paganis grundare?,Horacio Pagani,Ferruccio Lamborghini,Enzo Ferrari,Christian von Koenigsegg
motor,Vilket land kommer Rimac från?,Kroatien,Slovenien,Serbien,Bosnien
motor,Vad heter Rimacs eldrivna supercar?,Nevera,Concept One,C_Two,E-Hypercar
motor,Vilket märke äger 50% av Rimac?,Porsche,Hyundai,Volkswagen,Mercedes
motor,Vad producerar Rimac Electric?,Elhypercars,Eldrivlinor,Batterier,Alla ovan
motor,Vilket märke samarbetar med Rimac?,Porsche,Ferrari,McLaren,Aston Martin
motor,Vad heter den kroatiska elbilstillverkaren förutom Rimac?,Det finns ingen annan,DOK-ING,AVL,Končar
motor,Vilket märke tillverkar Revuelto?,Lamborghini,Ferrari,McLaren,Aston Martin
motor,Vad ersätter Revuelto?,Aventador,Huracán,Gallardo,Murciélago
motor,Vilket märke tillverkar SF90?,Ferrari,Lamborghini,McLaren,Aston Martin
motor,Vad heter Ferraris första plugin-hybrid?,SF90 Stradale,296 GTB,F8 Tributo,Roma
motor,Vilket märke tillverkar Artura?,McLaren,Ferrari,Lamborghini,Aston Martin
motor,Vad ersätter McLaren Artura?,570S,540C,MP4-12C,650S
motor,Vilket märke tillverkar DBS?,Aston Martin,Bentley,Rolls-Royce,Maserati
motor,Vad heter Aston Martins SUV?,DBX,Vantage,DBS,Rapide
motor,Vilket märke tillverkar Purosangue?,Ferrari,Lamborghini,Maserati,Alfa Romeo
motor,Vad är Purosangue för typ av bil?,SUV,Sedan,Coupé,Cabriolet
motor,Vilket märke tillverkar Urus?,Lamborghini,Ferrari,Maserati,Bentley
motor,Vad var Lamborghinis första SUV?,Urus,LM002,Rambo Lambo,Cheetah
motor,Vilket märke tillverkar Levante?,Maserati,Alfa Romeo,Ferrari,Lancia
motor,Vad heter Maseratis sportvagn?,MC20,GranTurismo,Quattroporte,Ghibli
motor,Vilket märke tillverkar Bentayga?,Bentley,Rolls-Royce,Aston Martin,Jaguar
motor,Vad heter Bentleys sportvagn?,Continental GT,Flying Spur,Mulsanne,Arnage
motor,Vilket märke tillverkar Cullinan?,Rolls-Royce,Bentley,Aston Martin,Jaguar
motor,Vad heter Rolls-Royces coupé?,Wraith,Ghost,Phantom,Dawn
motor,Vilket märke tillverkar F-TYPE?,Jaguar,Aston Martin,Bentley,Lotus
motor,Vad ersätter Jaguar F-TYPE?,E-Type,XK,XJS,XF
motor,Vilket märke tillverkar Emira?,Lotus,Caterham,Morgan,TVR
motor,Vad är Lotus Emira?,Sista bensinbilen,Första elbilen,Hybrid,SUV
motor,Vilket märke äger Lotus idag?,Geely,Tata,Proton,Renault
motor,Vad heter Lotus eldivision?,Lotus Electric,Evija,Lotus EV,Type E
motor,Vilket märke tillverkar Seven?,Caterham,Lotus,Morgan,Westfield
motor,Vad är Caterham Seven baserad på?,Lotus Seven,Austin Seven,Ford Seven,Mini Seven
motor,Vilket märke tillverkar 3-Wheeler?,Morgan,Caterham,Lotus,Ariel
motor,Vad har Morgan 3-Wheeler för motor?,V-twin,Inline-4,V4,Single
motor,Vilket märke tillverkar Atom?,Ariel,Caterham,KTM,BAC
motor,Vad väger Ariel Atom?,500 kg,700 kg,400 kg,600 kg
motor,Vilket märke tillverkar Mono?,BAC,Ariel,Caterham,Radical
motor,Vad står BAC för?,Briggs Automotive Company,British Auto Constructor,Birmingham Auto Company,Bristol Automotive Corporation
motor,Vilket märke tillverkar mest extrema trackday-bilar?,Radical,BAC,Ariel,Caterham
motor,Vad heter svenska superbilstillverkaren?,Koenigsegg,Volvo,Saab,Polestar
motor,Var ligger Koenigseggs fabrik?,Ängelholm,Göteborg,Stockholm,Malmö
motor,Vad heter Koenigseggs eldrivna bil?,Regera,Gemera,Jesko,Agera
motor,Hur många hästkrafter har Koenigsegg Jesko?,1600 hp,1500 hp,1400 hp,1700 hp
motor,Vad använder Koenigsegg för bränsle?,E85,Bensin,Etanol,Metanol
motor,Vad heter Koenigseggs växellåda?,Light Speed Transmission,Direct Drive,Instant Shift,Rapid Response
motor,Vilket märke äger en del av Koenigsegg?,NEVS,Geely,Volvo,Ingen
motor,Vad heter Christian von Koenigseggs fru?,Halldóra,Anna,Gunilla,Margareta
motor,Vilket år grundades Koenigsegg?,1994,1992,1996,1990
motor,Vad kostade första Koenigsegg CCR?,2 miljoner kronor,1 miljon kronor,3 miljoner kronor,5 miljoner kronor
motor,Vad heter den enda bil som Iso Rivolta tillverkade med Chevrolet LS6 motor?,Iso Lele,Iso Grifo,Iso Fidia,Iso Varedo
motor,Vilket chassinummer hade den första Lamborghini 350 GT?,0201,0101,0301,0401
motor,Vad heter det schweiziska företag som tillverkade Monteverdi bil-märket?,MBM,Monteverdi Motors,Basel Motors,Swiss Auto
motor,Vilken motor användes i den sista Lancia Stratos HF för gatan?,Ferrari Dino V6,Lancia V6,Alfa Romeo V6,Fiat Twin Cam
motor,Vad heter den italienska coach-builder som byggde Alfa Romeo 33 Stradale?,Pininfarina,Bertone,Italdesign,Franco Scaglione
motor,Vilket år slutade Cisitalia att tillverka bilar?,1965,1963,1967,1969
motor,Vad heter den enda bil som Bizzarrini tillverkade efter att ha lämnat Ferrari?,5300 GT Strada,Europa,Manta,P538
motor,Vilken motor hade den ursprungliga De Tomaso Pantera GT5?,Ford Cleveland 351,Ford Windsor 302,Chevrolet LS,Ford Boss 429
motor,Vad heter den japanska tillverkare som byggde karosser åt Lamborghini på 1990-talet?,Zagato,Italdesign,Bertone,Detta hände inte
motor,Vilket chassinummer hade Enzo Ferraris personliga 365 GTB/4 Daytona?,Känt bara av experter,14437,15965,16742
motor,Vad heter den tyska firma som tillverkade Gumpert Apollo?,Gumpert Sportwagenmanufaktur,Apollo Automobil,German Supercars,Bavarian Motors
motor,Vilken specifik Porsche 911-variant introducerade första gången Turbo S beteckningen?,964 Turbo S,993 Turbo S,996 Turbo S,997 Turbo S
motor,Vad heter den belgiska tillverkare som gjorde Minerva lyxbilar?,Minerva Motors,Imperia,Germain,FN
motor,Vilket specifikt år började Aston Martin använda Ford Duratec motorer?,1999,1997,2001,2003
motor,Vad heter den franska firma som tillverkade Venturi sportbilar?,MVS,Venturi Automobiles,French Sports Cars,Monaco Motors
motor,Vilken motor användes i den första McLaren F1 LM?,BMW S70/2,BMW S70/3,BMW M70,BMW S62
motor,Vad heter den amerikanska firma som köpte Spyker 2010?,CPP Global Holdings,Victor Muller Holdings,Saab Automobile,North Street Capital
motor,Vilket specifikt däckmärke användes på alla Bugatti Veyron från fabriken?,Michelin PAX,Pirelli P Zero,Bridgestone Potenza,Continental Sport
motor,Vad heter den schweiziska coach-builder som designade Sbarro Challenge?,Franco Sbarro,Rinspeed,Stola,Bertone
motor,Vilken specifik lakering hade den första Koenigsegg CC8S?,Laser Blue,Midnight Blue,Electric Blue,Racing Blue
motor,Vad heter den italienska firma som tillverkade Cizeta-Moroder V16T?,Cizeta Automobili,Moroder Motors,Italian Supercars,V16 Motors
motor,Vilket år introducerades den första Pagani Zonda C12?,1999,1998,2000,1997
motor,Vad heter den tyska firma som tillverkade Wiesmann GT MF4?,Wiesmann Manufaktur,German GT,Bavarian Sports,MF Motors
motor,Vilken motor hade den ursprungliga Noble M12 GTO?,Ford Duratec V6 twin-turbo,Lotus V6,Honda NSX V6,BMW M54
motor,Vad heter den holländska firma som tillverkade DAF Variomatic?,DAF Trucks,Van Doorne's Automobiel Fabriek,Dutch Auto,Eindhoven Motors
motor,Vilket specifikt växellådstyp användes i Koenigsegg CCX?,6-speed manual,7-speed dual-clutch,5-speed manual,CVT
motor,Vad heter den amerikanska firma som tillverkade Vector W8?,Vector Aeromotive,American Supercars,Vector Motors,California Automotive
motor,Vilken specifik turboladdare användes i Saab 99 Turbo?,Garrett AiResearch,KKK,IHI,Mitsubishi
motor,Vad heter den italienska designer som ritade Lamborghini Miura?,Marcello Gandini,Giorgetto Giugiaro,Pininfarina,Bertone Team
motor,Vilket år slutade Rover att tillverka P6-modellen?,1977,1975,1979,1973
motor,Vad heter den svenska firma som tillverkade Saab Sonett?,Saab-Ana,Saab Automobile,ASJ,Malmö Flygindustri
motor,Vilken motor hade den sista Lotus Esprit V8?,GM LS1,Lotus 918,Ford Duratec,Rover V8
motor,Vad heter den brittiska firma som tillverkade TVR Cerbera?,TVR Engineering,Blackpool Motors,British Sports Cars,Speed 12 Motors
motor,Vilket specifikt år introducerades första Maserati Quattroporte V?,2003,2001,2005,1999
motor,Vad heter den tyska coach-builder som designade BMW Z1?,BMW Technik,Karmann,Zagato,Bertone
motor,Vilken specifik motor hade Lancia Delta S4 för rallying?,Twin-charged 1.8L,Turbo 2.0L,Supercharged 1.6L,NA 2.5L
motor,Vad heter den amerikanska firma som tillverkade Shelby Series 1?,Shelby American,Ford SVT,Roush,Saleen
motor,Vilket år slutade Austin-Healey att tillverka 3000-modellen?,1967,1965,1969,1971
motor,Vad heter den italienska firma som byggde karosser för Ferrari 250 GT SWB?,Scaglietti,Pininfarina,Bertone,Vignale
motor,Vilken specifik cylindervolym hade Jaguar E-Type Series 3 V12?,5.3L,5.0L,5.7L,4.2L
motor,Vad heter den tyska firma som tillverkade Gemballa-ombyggda Porschar?,Gemballa GmbH,German Tuning,Porsche Exclusive,RUF Automobile
motor,Vilket specifikt år introducerades sista Morgan Plus 8?,2018,2016,2020,2014
motor,Vad heter den schweiziska firma som tillverkade Monteverdi 375 High Speed?,MBM Basel,Monteverdi Motors,Swiss Performance,Basel Automotive
motor,Vilken motor användes i den första Caterham 21?,Rover K-Series,Ford Zetec,Vauxhall,BMW M42
motor,Vad heter den amerikanska designer som ritade Ford GT40?,Eric Broadley,Carroll Shelby,Len Bailey,John Wyer
motor,Vilket specifikt år började Lotus använda Toyota motorer?,1989,1987,1991,1985
motor,Vad heter den italienska firma som tillverkade Iso Grifo A3/C racingversion?,Iso Rivolta,Bizzarrini,Giotto Motors,Italian Racing
motor,Vilken specifik turboladdare användes i Porsche 930 Turbo?,KKK K26,Garrett T3,IHI VF,Mitsubishi TD
motor,Vad heter den brittiska firma som köpte Morgan 2019-2020?,Investindustrial,Tata Motors,BMW,Ford
motor,Vilket år introducerades den första Radical SR3?,2001,1999,2003,2005
motor,Vad heter den amerikanska firma som tillverkade Panoz AIV Roadster?,Panoz Auto Development,American Racing,Georgia Motors,Panoz Motorsports
motor,Vilken specifik kapacitet hade Ferrari 365 GTB/4 Daytona motor?,4.4L,4.0L,4.8L,3.9L
motor,Vad heter den holländska firma som byggde Spyker C8 Laviolette?,Spyker Cars,Dutch Supercars,Netherlands Automotive,Zeewolde Motors
motor,Vad heter den sista motorcykel som MV Agusta tillverkade innan konkursen 1977?,MV Agusta 350 Sport,MV Agusta 750S America,MV Agusta 125,MV Agusta 500
motor,Vilken specifik motor användes i Honda RC30 (VFR750R)?,750cc V4,600cc I4,900cc V4,750cc V2
motor,Vad heter den italienska firma som tog över MV Agusta 1991?,Cagiva,Ducati,Aprilia,Benelli
motor,Vilket år slutade Laverda att tillverka motorcyklar första gången?,1985,1983,1987,1989
motor,Vad heter den tyska motorcykeltillverkare som köptes av BMW 1969?,BMW Motorrad grundades då,Zündapp,DKW,NSU
motor,Vilken specifik cylindervolym hade Kawasaki Z1 från 1972?,903cc,900cc,1000cc,750cc
motor,Vad heter den brittiska motorcykel som vann Isle of Man TT 1907?,Norton,Triumph,BSA,Royal Enfield
motor,Vilket år introducerades Yamaha YZF-R1 första gången?,1998,1996,2000,1994
motor,Vad heter den amerikanska motorcykeltillverkare som konkurrerade med Harley?,Indian,Excelsior,Henderson,Victory
motor,Vilken specifik motor hade Ducati 916 Senna-edition?,Testastretta,Desmoquattro,Desmodromic,Pantah
motor,Vad heter den österrikiska motorcykeltillverkare som blev KTM?,Kronreif Trunkenpolz Mattighofen,Katoom,Austrian Motors,Steyr-Daimler
motor,Vilket år köpte Harley-Davidson Buell Motorcycle?,1993,1991,1995,1989
motor,Vad heter den italienska motorcykel som använder BMW motor?,Moto Guzzi California,BMW R-series,Aprilia Caponord,Detta finns inte
motor,Vilken specifik växellåda användes i Suzuki Hayabusa första generationen?,6-speed,5-speed,7-speed,4-speed
motor,Vad heter den amerikanska firma som tillverkade Excelsior-Henderson?,Excelsior-Henderson Motor,American Motorcycles,Belle Plaine Motors,Minnesota Bikes
motor,Vilket år slutade Bimota att tillverka motorcyklar tillfälligt?,2000,1998,2002,1996
motor,Vad heter den schweiziska motorcykeltillverkare som gjorde Condor?,Condor Motorenwerke,Swiss Motorcycles,Bern Motors,Alpine Bikes
motor,Vilken specifik motor användes i MV Agusta F4 1000?,1078cc I4,999cc I4,1200cc I4,750cc I4
motor,Vad heter den ryska sidecar-motorcykel som exporterades till väst?,Ural,Dnepr,IZH,Minsk
motor,Vilket år introducerades Honda CBR1000RR första gången?,2004,2002,2006,2000
motor,Vad heter den amerikanska motorcykel som använde Rotax motor?,Buell,Can-Am,Bombardier,Erik Buell Racing
motor,Vilken motor hade originalversionen av Yamaha V-Max?,1200cc V4,1300cc V4,1000cc V4,1500cc V4
motor,Vad heter den svenska firma som tillverkade Husqvarna motorcyklar?,Husqvarna AB,Swedish Motorcycles,Stockholm Motors,Scandinavia Bikes
motor,Vilket år såldes Husqvarna motorcykeldivisionen till BMW?,2007,2005,2009,2003
motor,Vad heter den italienska motorcykel som betyder "passion"?,Aprilia,Ducati,Moto Guzzi,MV Agusta
motor,Vilken specifik cylinderanordning har Moto Guzzi motorer?,Transverse V-twin,Longitudinal V-twin,Inline twin,Boxer twin
motor,Vad heter den amerikanska firma som äger Victory Motorcycles?,Polaris,Indian,Harley-Davidson,S&S
motor,Vilket år slutade Victory att tillverka motorcyklar?,2017,2015,2019,2013
motor,Vad heter det schweiziska fartyg som sjönk 1912?,Inte känt schweiziskt fartyg,Titanic var brittiskt,Olympic,Lusitania
motor,Vilken specifik längd hade superyachten Azzam vid leverans?,180 meter,165 meter,195 meter,170 meter
motor,Vad heter den amerikanska varvsgrupp som byggde största krigsfartyg?,Newport News Shipbuilding,Bath Iron Works,Electric Boat,Ingalls Shipbuilding
motor,Hvilket år sjösattes den första nucleära ubåten USS Nautilus?,1954,1952,1956,1950
motor,Vad heter den tyska varvsgrupp som byggde Bismarck?,Blohm + Voss,Kriegsmarinewerft,Germania Werft,Deutsche Werft
motor,Vilken specifik längd hade Titanic?,269 meter,275 meter,260 meter,285 meter
motor,Vad heter den italienska varvsgrupp som byggde Costa Concordia?,Fincantieri,Ferretti,Azimut,Benetti
motor,Vilket år sjösattes Queen Mary 2?,2003,2001,2005,1999
motor,Vad heter den finländska varvsgrupp som byggde världens största kryssningsfartyg?,Meyer Turku,Aker Finnyards,STX Finland,Wärtsilä
motor,Vilken motor användes i första Riva Aquarama?,Chrysler V8,Ford V8,Chevrolet V8,Cadillac V8
motor,Vad heter den amerikanska firma som tillverkar Cigarette Racing boats?,Cigarette Racing Team,American Powerboats,Miami Marine,Speed Marine
motor,Vilket år grundades Ferretti Group?,1968,1965,1970,1972
motor,Vad heter den holländska varvsgrupp som byggde största privata yacht?,Lürssen,Oceanco,Feadship,Benetti
motor,Vilken specifik motor användes i Chris-Craft Cobra från 1960-talet?,Chrysler 440,Ford 427,Chevrolet 454,Cadillac 500
motor,Vad heter den italienska båttillverkare som gjorde Riva Aquarama?,Riva,Ferretti,Azimut,Pershing
motor,Vilket år köpte Ferretti Group Riva?,2000,1998,2002,1996
motor,Vad heter den amerikanska firma som tillverkar Formula powerboats?,Formula Boats,American Powerboats,Performance Marine,Speed Craft
motor,Vilken motor används i moderna Formula 1 powerboats?,Mercury Racing,Ilmor,Ford Cosworth,Chevrolet Marine
motor,Vad heter den schweiziska firma som tillverkar Pershing yachter?,Ferretti Group äger Pershing,Swiss Yachts,Alpine Marine,Lake Geneva Boats
motor,Vilket år introducerades första Sunseeker Predator?,1995,1993,1997,1991
motor,Vad heter den tyska varvsgrupp som byggde A (sailing yacht)?,Nobiskrug,Lürssen,Blohm + Voss,Meyer Werft
motor,Vilken motor användes i Donzi ZR powerboats?,Mercury Racing,OMC,Volvo Penta,MerCruiser
motor,Vad heter den amerikanska firma som tillverkade Cigarette Café Racer?,Cigarette Racing,American Marine,Miami Boats,Florida Speed
motor,Vilket år grundades Princess Yachts?,1965,1963,1967,1969
motor,Vad heter den italienska firma som äger Pershing och Riva?,Ferretti Group,Azimut-Benetti,Italian Marine,Luxury Yachts
Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
motor,Vad heter den enda bil som Iso Rivolta tillverkade med Chevrolet LS6 motor?,Iso Lele,Iso Grifo,Iso Fidia,Iso Varedo
motor,Vilket chassinummer hade den första Lamborghini 350 GT?,0201,0101,0301,0401
motor,Vad heter det schweiziska företag som tillverkade Monteverdi bil-märket?,MBM,Monteverdi Motors,Basel Motors,Swiss Auto
motor,Vilken motor användes i den sista Lancia Stratos HF för gatan?,Ferrari Dino V6,Lancia V6,Alfa Romeo V6,Fiat Twin Cam
motor,Vad heter den italienska coach-builder som byggde Alfa Romeo 33 Stradale?,Pininfarina,Bertone,Italdesign,Franco Scaglione
motor,Vilket år slutade Cisitalia att tillverka bilar?,1965,1963,1967,1969
motor,Vad heter den enda bil som Bizzarrini tillverkade efter att ha lämnat Ferrari?,5300 GT Strada,Europa,Manta,P538
motor,Vilken motor hade den ursprungliga De Tomaso Pantera GT5?,Ford Cleveland 351,Ford Windsor 302,Chevrolet LS,Ford Boss 429
motor,Vad heter den japanska tillverkare som byggde karosser åt Lamborghini på 1990-talet?,Zagato,Italdesign,Bertone,Detta hände inte
motor,Vilket chassinummer hade Enzo Ferraris personliga 365 GTB/4 Daytona?,Känt bara av experter,14437,15965,16742
motor,Vad heter den tyska firma som tillverkade Gumpert Apollo?,Gumpert Sportwagenmanufaktur,Apollo Automobil,German Supercars,Bavarian Motors
motor,Vilken specifik Porsche 911-variant introducerade första gången Turbo S beteckningen?,964 Turbo S,993 Turbo S,996 Turbo S,997 Turbo S
motor,Vad heter den belgiska tillverkare som gjorde Minerva lyxbilar?,Minerva Motors,Imperia,Germain,FN
motor,Vilket specifikt år började Aston Martin använda Ford Duratec motorer?,1999,1997,2001,2003
motor,Vad heter den franska firma som tillverkade Venturi sportbilar?,MVS,Venturi Automobiles,French Sports Cars,Monaco Motors
motor,Vilken motor användes i den första McLaren F1 LM?,BMW S70/2,BMW S70/3,BMW M70,BMW S62
motor,Vad heter den amerikanska firma som köpte Spyker 2010?,CPP Global Holdings,Victor Muller Holdings,Saab Automobile,North Street Capital
motor,Vilket specifikt däckmärke användes på alla Bugatti Veyron från fabriken?,Michelin PAX,Pirelli P Zero,Bridgestone Potenza,Continental Sport
motor,Vad heter den schweiziska coach-builder som designade Sbarro Challenge?,Franco Sbarro,Rinspeed,Stola,Bertone
motor,Vilken specifik lakering hade den första Koenigsegg CC8S?,Laser Blue,Midnight Blue,Electric Blue,Racing Blue
motor,Vad heter den italienska firma som tillverkade Cizeta-Moroder V16T?,Cizeta Automobili,Moroder Motors,Italian Supercars,V16 Motors
motor,Vilket år introducerades den första Pagani Zonda C12?,1999,1998,2000,1997
motor,Vad heter den tyska firma som tillverkade Wiesmann GT MF4?,Wiesmann Manufaktur,German GT,Bavarian Sports,MF Motors
motor,Vilken motor hade den ursprungliga Noble M12 GTO?,Ford Duratec V6 twin-turbo,Lotus V6,Honda NSX V6,BMW M54
motor,Vad heter den holländska firma som tillverkade DAF Variomatic?,DAF Trucks,Van Doorne's Automobiel Fabriek,Dutch Auto,Eindhoven Motors
motor,Vilket specifikt växellådstyp användes i Koenigsegg CCX?,6-speed manual,7-speed dual-clutch,5-speed manual,CVT
motor,Vad heter den amerikanska firma som tillverkade Vector W8?,Vector Aeromotive,American Supercars,Vector Motors,California Automotive
motor,Vilken specifik turboladdare användes i Saab 99 Turbo?,Garrett AiResearch,KKK,IHI,Mitsubishi
motor,Vad heter den italienska designer som ritade Lamborghini Miura?,Marcello Gandini,Giorgetto Giugiaro,Pininfarina,Bertone Team
motor,Vilket år slutade Rover att tillverka P6-modellen?,1977,1975,1979,1973
motor,Vad heter den svenska firma som tillverkade Saab Sonett?,Saab-Ana,Saab Automobile,ASJ,Malmö Flygindustri
motor,Vilken motor hade den sista Lotus Esprit V8?,GM LS1,Lotus 918,Ford Duratec,Rover V8
motor,Vad heter den brittiska firma som tillverkade TVR Cerbera?,TVR Engineering,Blackpool Motors,British Sports Cars,Speed 12 Motors
motor,Vilket specifikt år introducerades första Maserati Quattroporte V?,2003,2001,2005,1999
motor,Vad heter den tyska coach-builder som designade BMW Z1?,BMW Technik,Karmann,Zagato,Bertone
motor,Vilken specifik motor hade Lancia Delta S4 för rallying?,Twin-charged 1.8L,Turbo 2.0L,Supercharged 1.6L,NA 2.5L
motor,Vad heter den amerikanska firma som tillverkade Shelby Series 1?,Shelby American,Ford SVT,Roush,Saleen
motor,Vilket år slutade Austin-Healey att tillverka 3000-modellen?,1967,1965,1969,1971
motor,Vad heter den italienska firma som byggde karosser för Ferrari 250 GT SWB?,Scaglietti,Pininfarina,Bertone,Vignale
motor,Vilken specifik cylindervolym hade Jaguar E-Type Series 3 V12?,5.3L,5.0L,5.7L,4.2L
motor,Vad heter den tyska firma som tillverkade Gemballa-ombyggda Porschar?,Gemballa GmbH,German Tuning,Porsche Exclusive,RUF Automobile
motor,Vilket specifikt år introducerades sista Morgan Plus 8?,2018,2016,2020,2014
motor,Vad heter den schweiziska firma som tillverkade Monteverdi 375 High Speed?,MBM Basel,Monteverdi Motors,Swiss Performance,Basel Automotive
motor,Vilken motor användes i den första Caterham 21?,Rover K-Series,Ford Zetec,Vauxhall,BMW M42
motor,Vad heter den amerikanska designer som ritade Ford GT40?,Eric Broadley,Carroll Shelby,Len Bailey,John Wyer
motor,Vilket specifikt år började Lotus använda Toyota motorer?,1989,1987,1991,1985
motor,Vad heter den italienska firma som tillverkade Iso Grifo A3/C racingversion?,Iso Rivolta,Bizzarrini,Giotto Motors,Italian Racing
motor,Vilken specifik turboladdare användes i Porsche 930 Turbo?,KKK K26,Garrett T3,IHI VF,Mitsubishi TD
motor,Vad heter den brittiska firma som köpte Morgan 2019-2020?,Investindustrial,Tata Motors,BMW,Ford
motor,Vilket år introducerades den första Radical SR3?,2001,1999,2003,2005
motor,Vad heter den amerikanska firma som tillverkade Panoz AIV Roadster?,Panoz Auto Development,American Racing,Georgia Motors,Panoz Motorsports
motor,Vilken specifik kapacitet hade Ferrari 365 GTB/4 Daytona motor?,4.4L,4.0L,4.8L,3.9L
motor,Vad heter den holländska firma som byggde Spyker C8 Laviolette?,Spyker Cars,Dutch Supercars,Netherlands Automotive,Zeewolde Motors
motor,Vad heter den sista motorcykel som MV Agusta tillverkade innan konkursen 1977?,MV Agusta 350 Sport,MV Agusta 750S America,MV Agusta 125,MV Agusta 500
motor,Vilken specifik motor användes i Honda RC30 (VFR750R)?,750cc V4,600cc I4,900cc V4,750cc V2
motor,Vad heter den italienska firma som tog över MV Agusta 1991?,Cagiva,Ducati,Aprilia,Benelli
motor,Vilket år slutade Laverda att tillverka motorcyklar första gången?,1985,1983,1987,1989
motor,Vad heter den tyska motorcykeltillverkare som köptes av BMW 1969?,BMW Motorrad grundades då,Zündapp,DKW,NSU
motor,Vilken specifik cylindervolym hade Kawasaki Z1 från 1972?,903cc,900cc,1000cc,750cc
motor,Vad heter den brittiska motorcykel som vann Isle of Man TT 1907?,Norton,Triumph,BSA,Royal Enfield
motor,Vilket år introducerades Yamaha YZF-R1 första gången?,1998,1996,2000,1994
motor,Vad heter den amerikanska motorcykeltillverkare som konkurrerade med Harley?,Indian,Excelsior,Henderson,Victory
motor,Vilken specifik motor hade Ducati 916 Senna-edition?,Testastretta,Desmoquattro,Desmodromic,Pantah
motor,Vad heter den österrikiska motorcykeltillverkare som blev KTM?,Kronreif Trunkenpolz Mattighofen,Katoom,Austrian Motors,Steyr-Daimler
motor,Vilket år köpte Harley-Davidson Buell Motorcycle?,1993,1991,1995,1989
motor,Vad heter den italienska motorcykel som använder BMW motor?,Moto Guzzi California,BMW R-series,Aprilia Caponord,Detta finns inte
motor,Vilken specifik växellåda användes i Suzuki Hayabusa första generationen?,6-speed,5-speed,7-speed,4-speed
motor,Vad heter den amerikanska firma som tillverkade Excelsior-Henderson?,Excelsior-Henderson Motor,American Motorcycles,Belle Plaine Motors,Minnesota Bikes
motor,Vilket år slutade Bimota att tillverka motorcyklar tillfälligt?,2000,1998,2002,1996
motor,Vad heter den schweiziska motorcykeltillverkare som gjorde Condor?,Condor Motorenwerke,Swiss Motorcycles,Bern Motors,Alpine Bikes
motor,Vilken specifik motor användes i MV Agusta F4 1000?,1078cc I4,999cc I4,1200cc I4,750cc I4
motor,Vad heter den ryska sidecar-motorcykel som exporterades till väst?,Ural,Dnepr,IZH,Minsk
motor,Vilket år introducerades Honda CBR1000RR första gången?,2004,2002,2006,2000
motor,Vad heter den amerikanska motorcykel som använde Rotax motor?,Buell,Can-Am,Bombardier,Erik Buell Racing
motor,Vilken motor hade originalversionen av Yamaha V-Max?,1200cc V4,1300cc V4,1000cc V4,1500cc V4
motor,Vad heter den svenska firma som tillverkade Husqvarna motorcyklar?,Husqvarna AB,Swedish Motorcycles,Stockholm Motors,Scandinavia Bikes
motor,Vilket år såldes Husqvarna motorcykeldivisionen till BMW?,2007,2005,2009,2003
motor,Vad heter den italienska motorcykel som betyder "passion"?,Aprilia,Ducati,Moto Guzzi,MV Agusta
motor,Vilken specifik cylinderanordning har Moto Guzzi motorer?,Transverse V-twin,Longitudinal V-twin,Inline twin,Boxer twin
motor,Vad heter den amerikanska firma som äger Victory Motorcycles?,Polaris,Indian,Harley-Davidson,S&S
motor,Vilket år slutade Victory att tillverka motorcyklar?,2017,2015,2019,2013
motor,Vad heter det schweiziska fartyg som sjönk 1912?,Inte känt schweiziskt fartyg,Titanic var brittiskt,Olympic,Lusitania
motor,Vilken specifik längd hade superyachten Azzam vid leverans?,180 meter,165 meter,195 meter,170 meter
motor,Vad heter den amerikanska varvsgrupp som byggde största krigsfartyg?,Newport News Shipbuilding,Bath Iron Works,Electric Boat,Ingalls Shipbuilding
motor,Hvilket år sjösattes den första nucleära ubåten USS Nautilus?,1954,1952,1956,1950
