Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
SaganOmRingen,Vad kallas Mount Doom på sindarin?,Orodruin,Amon Amarth,Thangorodrim,Methedras
SaganOmRingen,Vilken palantír stjäl Pippin?,Orthanc,Minas Tirith,Ithil Stone,Elostirion
SaganOmRingen,Vad heter Isengards torn?,Orthanc,Barad-dûr,Minas Morgul,Dol Guldur
SaganOmRingen,Vilka två torn syftar titeln på?,Orthanc och Barad-dûr,Minas Tirith och Minas Morgul,Orthanc och Minas Tirith,Barad-dûr och Minas Morgul
SaganOmRingen,Var skapades de 19 ringarna?,Ost-in-Edhil,Rivendell,Lothlórien,Grey Havens
SaganOmRingen,Vad heter Celebrimbors verkstad-stad?,Ost-in-Edhil,Eregion,Hollin,Mirobrigand
SaganOmRingen,Vad heter Lobelia Sackville-Baggins man?,Otho,Otto,Lotho,Cosimo
SaganOmRingen,Vem var Thain före Pippin?,Paladin Took,Pippin Took Sr,Gerontius Took,Bandobras Took
SaganOmRingen,Vad heter Pippins far?,Paladin Took,Peregrin Took Sr,Pippin Sr,Thain Took
SaganOmRingen,Vad heter Cirith Ungols fullständiga namn på sindarin?,Pass of the Spider,Spider's pass,Web pass,Ungol pass
SaganOmRingen,"Vad betyder ""Cirith"" på sindarin?",Pass/Gap,Mountain,Road,Gate
SaganOmRingen,Var kämpade de döda?,Pelargir,Minas Tirith,Black Gate,Helm's Deep
SaganOmRingen,Vad heter Pippins fullständiga namn?,Peregrin Took,Pippin Took,Peregrin the Great,Pippin Paladin
SaganOmRingen,Vem regisserade filmtrilogin?,Peter Jackson,Steven Spielberg,George Lucas,James Cameron
SaganOmRingen,Vem försöker stoppa Denethor från att dö?,Pippin,Gandalf,Faramir,Beregond
SaganOmRingen,Vem attackerar Mouth of Sauron?,Pippin,Gandalf,Aragorn,Éomer
SaganOmRingen,Vilken sång sjungs för Frodo och Sam?,Praise them with great praise,Song of Frodo,Hobbit song,Ring-bearer song
SaganOmRingen,Vad heter Frodos mor?,Primula Brandybuck,Peregrina Took,Belladonna Took,Rosa Baggins
SaganOmRingen,Vem leder Dol Amroth i Minas Tirith?,Prince Imrahil,Denethor,Aragorn,Faramir
SaganOmRingen,Vem översätter Red Book till engelska enligt Tolkien?,Professor Tolkien,Translator,Scholar,Historian
SaganOmRingen,Vad heter det höga alvspråket?,Quenya,Sindarin,Telerin,Nandorin
SaganOmRingen,Vem dokumenterar händelserna för framtiden?,Red Book,Sam's book,Frodo's diary,Bilbo's book
SaganOmRingen,Vilken film vann Best Picture Oscar?,Return of the King,Fellowship,Two Towers,Alla tre
SaganOmRingen,Från vilket land kom Easterlings?,Rhûn,Khand,Harad,Umbar
SaganOmRingen,Vilken magisk effekt använder Bilbo för att försvinna?,Ringen,Gandalf,Magic,Fireworks
SaganOmRingen,Vad svär Gollum vid?,Ringen,Precious,Sméagol,Sauron
SaganOmRingen,Vad heter första delen?,Ringens brödraskap,Two Towers,Return of King,Fellowship
SaganOmRingen,Var hålls rådet om ringens öde?,Rivendell,Lothlórien,Minas Tirith,Edoras
SaganOmRingen,Vilket epithet har Goldberry?,River-woman's daughter,River-daughter,Water-lily,Fair lady
SaganOmRingen,Vad heter Rohirrims språk?,Rohirric,Westron,Sindarin,Adûnaic
SaganOmRingen,Vem gifter sig Sam med?,Rosie Cotton,Pearl Took,Daisy Gamgee,Poppy Bolger
SaganOmRingen,Vilken sten sitter i Narya?,Ruby,Sapphire,Diamond,Emerald
SaganOmRingen,Vilka hobbitar försöker ärva Bag End?,Sackville-Bagginses,Bracegirdles,Bolgers,Proudfoots
SaganOmRingen,Vilka släktingar försöker ta över Bag End?,Sackville-Bagginses,Other Bagginses,Bracegirdles,Proudfoots
SaganOmRingen,Vad heter ceremonin när alverna lämnar Midgård?,Sailing to Undying Lands,Grey Ship,Last Alliance,White Council
SaganOmRingen,Vem attackerar Shelob först?,Sam,Frodo,Gollum,Faramir
SaganOmRingen,Vem fortsätter skriva i Red Book efter Frodo?,Sam Gamgee,Merry Brandybuck,Pippin Took,Bilbo Baggins
SaganOmRingen,Vem blir borgmästare i Hobbiton?,Sam Gamgee,Merry Brandybuck,Pippin Took,Ted Sandyman
SaganOmRingen,Vad heter Sams fullständiga namn?,Samwise Gamgee,Samuel Gamgee,Sam Gardner,Samwise the Brave```csv
SaganOmRingen,Vem äger kvarnen i Hobbiton?,Sandyman familjen,Ted Sandyman,Mill-owner,Baggins
SaganOmRingen,Vilken sten sitter i Vilya?,Sapphire,Ruby,Diamond,Emerald
SaganOmRingen,Vad heter Merrys far?,Saradoc Brandybuck,Rorimac Brandybuck,Meriadoc Sr,Master Brandybuck
SaganOmRingen,Vem är egentligen Sharkey?,Saruman,Lotho,Grima,Bill Ferny
SaganOmRingen,Vem kontrollerar de flesta palantíri?,Sauron,Saruman,Denethor,Aragorn
SaganOmRingen,Vem skapade Härskarringen?,Sauron,Saruman,Celebrimbor,Gil-galad
SaganOmRingen,Vad ser Denethor i palantíri som gör honom galen?,Saurons styrka,Framtiden,Det förflutna,Faramirs död
SaganOmRingen,Vilket smeknamn har Merrys far?,Scattergold,Goldfather,Master,Saradoc the Great
SaganOmRingen,Vad heter det inre havet i Mordor?,Sea of Núrnen,Lake Mordor,Dark Water,Shadow Sea
SaganOmRingen,Vem spelade Samwise Gamgee?,Sean Astin,Elijah Wood,Dominic Monaghan,Billy Boyd
SaganOmRingen,Vem spelade Boromir?,Sean Bean,Viggo Mortensen,Orlando Bloom,John Rhys-Davies
SaganOmRingen,Vilken månad besöker hobbitsarna Tom Bombadil?,September,October,August,November
SaganOmRingen,Vad heter Gandalfs häst?,Shadowfax,Roheryn,Hasufel,Arod
SaganOmRingen,Vad heter orc-kaptenen som Sam dödar?,Shagrat,Gorbag,Grishnákh,Uglúk
SaganOmRingen,Vem tar över Shire medan hobbitsarna är borta?,Sharkey,Lotho,Ted Sandyman,Bill Ferny
SaganOmRingen,Vad heter jättespindeln?,Shelob,Ungoliant,Spiderweb,Arachne
SaganOmRingen,Vad ser Sam i Galadriels spegel?,Shire förstört,Rosie,His garden,Future children
SaganOmRingen,Vad heter alvernas språk i Rivendell?,Sindarin,Quenya,Westron,Adûnaic
SaganOmRingen,Hur många palantíri fanns det ursprungligen?,Sju,Fem,Nio,Åtta
SaganOmRingen,Hur många ringar gavs till dvärgherrarna?,Sju,Åtta,Sex,Nio
SaganOmRingen,Vad händer med Gríma efter han dödat Saruman?,Skjuts av hobbitar,Flyr,Fångas,Hängs
SaganOmRingen,Vad heter det hemska namnet på Gollum?,Sméagol,Déagol,Grishnákh,Gothmog
SaganOmRingen,Vad tvingar sällskapet gå genom Moria?,Snöstorm,Orcs,Wargs,Saruman
SaganOmRingen,Vilken relation har Celebrimbor till Fëanor?,Sonson,Son,Brother,Nephew
SaganOmRingen,Vilka folk förslavades i Nurn?,Southrons and Easterlings,Gondorians,Rohirrim,Hobbits
SaganOmRingen,Vad står skrivet på dörrarna till Moria?,Speak friend and enter,Friend,Mellon,Gates of Durin
SaganOmRingen,Vad visar Galadriel för Frodo och Sam?,Spegeln,Framtiden,Det förflutna,Sauron
SaganOmRingen,"Vad betyder ""Ungol"" på sindarin?",Spider,Web,Dark,Poison
SaganOmRingen,Vad heter Frodos svärd?,Sting,Glamdring,Andúril,Hadhafang
SaganOmRingen,Vilket föremål ger Bilbo till Frodo förutom ringen?,Sting and mithril shirt,Books,Maps,Money
SaganOmRingen,Under vilket namn träffar hobbitsarna Aragorn?,Strider,Chieftain,Ranger,Wingfoot
SaganOmRingen,Vilken effekt har miruvor?,Stärker och värmer,Healer,Sleep,Invisibility
SaganOmRingen,Vilken inskription finns på ringen?,Svartiska,Sindarin,Quenya,Westron
SaganOmRingen,På vilket språk är inskriptionen på ringen?,Svartiska,Sindarin,Quenya,Westron
SaganOmRingen,Varför blev de förbannate?,Svek Isildur,Broke oath,Cowardice,Betrayed Gondor
SaganOmRingen,Vad kallas alvbåtarna?,Swan-ships,Elven-boats,Grey ships,River boats
SaganOmRingen,Vilken skrift använder alver?,Tengwar,Cirth,Sarati,Angerthas
SaganOmRingen,Vad blir Pippin till slut?,Thain av Shire,Master av Buckland,Mayor av Hobbiton,Ranger
SaganOmRingen,Vilken titel ärver Pippin?,Thain of the Shire,Master of Buckland,Mayor,Warden
SaganOmRingen,Vad heter värdshuset i Bywater?,The Green Dragon,The Ivy Bush,The Golden Perch,The Prancing Pony
SaganOmRingen,Vilket kapitel avslutar Sagan om Ringen?,The Grey Havens,The Steward and the King,Many Partings,The Field of Cormallen
SaganOmRingen,Vad betyder det gamla talesättet om kingsfoil?,The hands of the king are hands of healing,King's touch heals all,Royal blood heals,Athelas works for kings
SaganOmRingen,Vad heter gränsen mellan Shire och Old Forest?,The Hedge,High Hay,Boundary,Forest Edge
SaganOmRingen,Vad heter gästgivargården i Bree?,The Prancing Pony,The Green Dragon,The Ivy Bush,The Golden Perch
SaganOmRingen,Vad heter boken som Frodo skriver?,The Red Book,There and Back Again,My Adventures,The War of the Ring
SaganOmRingen,Vilken titel får Gandalf efter återuppståndelsen?,The White,Stormcrow,Greyhame,Mithrandir
SaganOmRingen,Vad heter den fullständiga titeln på Red Book?,There and Back Again and What Happened After,Red Book of Westmarch,Adventures of Bilbo and Frodo,The Hobbit and Lord of the Rings
SaganOmRingen,Vad heter Legolas far?,Thranduil,Elrond,Gil-galad,Oropher
SaganOmRingen,Vem är härskarens av Rohan?,Théoden,Éomer,Éowyn,Erkenbrand
SaganOmRingen,Hur många ringar skapades totalt?,Tjugo,Nitton,Tjugoen,Tjugotvå
SaganOmRingen,Vem komponerade sången?,Tolkien,Characters,Minstrels,Gandalf
SaganOmRingen,Vad heter den mystiske figuren i Old Forest?,Tom Bombadil,Old Man Willow,Farmer Maggot,Goldberry
SaganOmRingen,Varför lämnar Celebrían Midgård?,Torterad av orcs,Sjuk,Hemsick,Tired of war
SaganOmRingen,Vad heter vakttornet vid Cirith Ungol?,Tower of Cirith Ungol,Durthang,Carchost,Narchost
SaganOmRingen,Vilka orc-stammar kämpar vid Cirith Ungol?,Tower-orcs och Morgul-orcs,Uruk-hai och Orcs,Isengard och Mordor,Goblins och Uruk-hai
SaganOmRingen,Hur många ringar gavs till alvkungarna?,Tre,Fyra,Fem,Sex
SaganOmRingen,Hur många pilar träffar Boromir?,Tre,Två,Fyra,En
SaganOmRingen,Vilken gåva får Gimli av Galadriel?,Tre hårstrån,Jewelry,Mithril,Beard braid
SaganOmRingen,Vem är herre över träden i Fangorn?,Treebeard,Old Man Willow,Tom Bombadil,Radagast
SaganOmRingen,Vad åt Ungoliant tillsammans med Melkor?,Trees of Valinor,Silmarils,Light,Gold
SaganOmRingen,Hur många Oscar-nomineringar fick filmtrilogin totalt?,Trettio,Tjugofem,Trettiofem,Tjugonio
SaganOmRingen,Hur många barn får Sam?,Tretton,Tolv,Fjorton,Elva
SaganOmRingen,Hur länge är de borta från Shire?,Tretton månader,Tolv månader,Fjorton månader,Femton månader
SaganOmRingen,Vad arbetar Hamfast med?,Trädgårdsmästare,Rope-maker,Miller,Baker
SaganOmRingen,Vad kallade sig korsarerna från?,Umbar,Harad,Khand,Rhûn
SaganOmRingen,Vem är Shelobs moder?,Ungoliant,Great Spider,Dark Mother,Shadow-spider
SaganOmRingen,Vilken ras skapade Saruman?,Uruk-hai,Orcs,Goblins,Wargs
SaganOmRingen,Vem fångar Merry och Pippin?,Uruk-hai,Orcs,Nazgûl,Saruman
SaganOmRingen,Vart åker Celebrían över haven?,Valinor,Númenor,Tol Eressëa,Grey Havens
SaganOmRingen,Vad heter den odödliga landen?,Valinor,Númenor,Eldamar,Tol Eressëa
SaganOmRingen,Vilket element representerar Nenya?,Vatten,Eld,Luft,Jord
SaganOmRingen,Vem spelade Aragorn?,Viggo Mortensen,Sean Bean,Orlando Bloom,John Rhys-Davies
SaganOmRingen,Vilken alvring äger Elrond?,Vilya,Narya,Nenya,Härskarringen
SaganOmRingen,Vad heter de tre alvringarna på quenya?,Vilya Narya Nenya,Three Rings,Elven Rings,Powers Three
SaganOmRingen,"Vad betyder ""mellon"" på sindarin?",Vän,Kärlek,Ringe,Död
SaganOmRingen,Vad attackerar sällskapet vid Moriasjön?,Watcher in the Water,Kraken,Sea-serpent,Giant squid
SaganOmRingen,"Vad betyder ""Nenya"" på quenya?",Water/Tears,Fire,Air,Ring of Water
SaganOmRingen,Vad heter det förstörda tornet där Aragorn leder hobbitsarna?,Weathertop,Amon Sûl,Amon Hen,Amon Lhaw
SaganOmRingen,Vilken stad var huvudsaklig bas för produktionen?,Wellington,Auckland,Christchurch,Queenstown
SaganOmRingen,Vad heter den gemensamma tungan?,Westron,Common Speech,Adûnaic,Rohirric
SaganOmRingen,Vad heter den vita rådet?,White Council,Last Alliance,Fellowship,Free Peoples
SaganOmRingen,Vad heter produktionsbolaget?,WingNut Films,New Line,Miramax,Warner Bros
SaganOmRingen,Vem ledde Morgul-armén?,Witch-king,Gothmog,Mouth of Sauron,Orc-captain
SaganOmRingen,Vad heter Nazgûlens ledare?,Witch-king av Angmar,Mouth of Sauron,Gothmog,Sauron
SaganOmRingen,Vilken Vala tjänade Radagast?,Yavanna,Manwë,Aulë,Ulmo
SaganOmRingen,Vilka sista ord säger Gandalf till Balrog?,You cannot pass,You shall not pass,Flame of Udûn,Shadow and flame
SaganOmRingen,Var återuppstår Gandalf?,Zirakzigil,Celebdil,Caradhras,Fanuidhol
SaganOmRingen,Vem av de ursprungliga nio följeslagarna överlever?,Åtta av nio,Alla nio,Sju av nio,Sex av nio
SaganOmRingen,Vem blir kung av Rohan efter Théoden?,Éomer,Erkenbrand,Elfhelm,Háma
SaganOmRingen,Vem dödade Witch-king av Angmar?,Éowyn,Merry,Aragorn,Gandalf
SaganOmRingen,Vad heter Faramirs kärleksintresse?,Éowyn,Arwen,Galadriel,Rosie Cotton
SaganOmRingen,Vad heter Éomers syster?,Éowyn,Dernhelm,Elfhild,Morwen
SaganOmRingen,Vem räddar Frodo och Sam från Mount Doom?,Örnarna,Gandalf,Aragorn,Faramir
