rymden,Hur ofta inträffar supermånar?,Flera gånger per år,En gång per år,En gång per decennium,Mycket sällan
rymden,Vad kallades månens påverkan på människor?,Lunacy,Mania,Hysteria,Madness
rymden,Finns det vetenskapligt stöd för månens påverkan på beteende?,Nej,Ja,Delvis,Oklart
rymden,Vad kallas studien av månen?,Selenologi,Lunologi,Månvetenskap,Astronomiska studier
rymden,Vad kommer från grekiska ordet för måne?,Selene,Luna,Artemis,Diana
rymden,Vad kommer från latinska ordet för måne?,Luna,Selene,Moon,Lune
rymden,Hur många månlandningar genomfördes?,6,12,3,9
rymden,Vilken Apollo-mission gick inte till månen som planerat?,Apollo 13,Apollo 10,Apollo 8,Apollo 9
rymden,Vad hände med Apollo 13?,Explosion ombord,Motorhaveri,Kommunikationsfel,Navigationsfel
rymden,Blev Apollo 13-besättningen räddad?,Ja,Nej,Delvis,Oklart
rymden,Vad användes för att rädda Apollo 13?,Månlandare som livbåt,Reservraket,Annan rymdfarkost,Nödlandning
rymden,Vilken Apollo-mission var sista månlandningen?,Apollo 17,Apollo 16,Apollo 15,Apollo 18
rymden,Vilket år var sista månlandningen?,1972,1971,1973,1970
rymden,Varför slutade månlandningarna?,Kostnad och politiskt stöd,Tekniska problem,Säkerhetsrisker,Ingen anledning att fortsätta
rymden,Planeras nya månlandningar?,Ja,Nej,Kanske,Oklart
rymden,Vilka länder planerar månlandningar?,USA Kina Indien Ryssland,Bara USA,USA och Ryssland,Bara Kina
rymden,Vad är målet med nya månlandningar?,Permanent bas,Turism,Vetenskap,Alla ovan
rymden,Vad skulle en månbas användas till?,Språngbräda till Mars,Forskning,Resursutvinning,Alla ovan
rymden,Vilka resurser finns på månen?,Helium-3,Vatten,Metaller,Alla ovan
rymden,Vad är Helium-3 bra för?,Fusion,Fission,Raketbränsle,Andning









